# Photo-pion interaction rate for the cosmic infrared and optical background radiation model of Franceschini et al. 2008
#  (redshift dependent)z	log10(gamma)	1/lambda_proton [1/Mpc]	1/lambda_neutron [1/Mpc]
2.00	14.00	9.353360e-05	9.236854e-05
2.00	14.04	9.400185e-05	9.287060e-05
2.00	14.08	9.446004e-05	9.336093e-05
2.00	14.12	9.490320e-05	9.383487e-05
2.00	14.16	9.532691e-05	9.428797e-05
2.00	14.20	9.572606e-05	9.471511e-05
2.00	14.24	9.609597e-05	9.511188e-05
2.00	14.28	9.643213e-05	9.547308e-05
2.00	14.32	9.671394e-05	9.577582e-05
2.00	14.36	9.690744e-05	9.598663e-05
2.00	14.40	9.698327e-05	9.607559e-05
2.00	14.44	9.689538e-05	9.599541e-05
2.00	14.48	9.659301e-05	9.569585e-05
2.00	14.52	9.603401e-05	9.513533e-05
2.00	14.56	9.515865e-05	9.425130e-05
2.00	14.60	9.386275e-05	9.292977e-05
2.00	14.64	9.194466e-05	9.096694e-05
2.00	14.68	8.926185e-05	8.824640e-05
2.00	14.72	8.595264e-05	8.490753e-05
2.00	14.76	8.195681e-05	8.087285e-05
2.00	14.80	7.715773e-05	7.602430e-05
2.00	14.84	7.146569e-05	7.030252e-05
2.00	14.88	6.528716e-05	6.413470e-05
2.00	14.92	5.873940e-05	5.759609e-05
2.00	14.96	5.180361e-05	5.066791e-05
2.00	15.00	4.463465e-05	4.356094e-05
2.00	15.04	3.770355e-05	3.670529e-05
2.00	15.08	3.102720e-05	3.010022e-05
2.00	15.12	2.459433e-05	2.373462e-05
2.00	15.16	1.865922e-05	1.793165e-05
2.00	15.20	1.361332e-05	1.300563e-05
2.00	15.24	9.328592e-06	8.821881e-06
2.00	15.28	5.687487e-06	5.265765e-06
2.00	15.32	2.590568e-06	2.240323e-06
2.00	15.36	0.000000e+00	0.000000e+00
2.00	15.40	0.000000e+00	0.000000e+00
2.00	15.44	0.000000e+00	0.000000e+00
2.00	15.48	0.000000e+00	0.000000e+00
2.00	15.52	0.000000e+00	0.000000e+00
2.00	15.56	0.000000e+00	0.000000e+00
2.00	15.60	0.000000e+00	0.000000e+00
2.00	15.64	0.000000e+00	0.000000e+00
2.00	15.68	0.000000e+00	0.000000e+00
2.00	15.72	0.000000e+00	0.000000e+00
2.00	15.76	0.000000e+00	0.000000e+00
2.00	15.80	0.000000e+00	0.000000e+00
2.00	15.84	0.000000e+00	0.000000e+00
2.00	15.88	0.000000e+00	0.000000e+00
2.00	15.92	0.000000e+00	0.000000e+00
2.00	15.96	0.000000e+00	0.000000e+00
2.00	16.00	0.000000e+00	0.000000e+00
