# Photo-pion interaction rate for the cosmic infrared and optical background radiation model of Stecker at al. 2005
#  (redshift dependent)z	log10(gamma)	1/lambda_proton [1/Mpc]	1/lambda_neutron [1/Mpc]
1.00	11.52	1.539914e-04	1.393073e-04
1.00	11.56	1.516096e-04	1.375351e-04
1.00	11.60	1.494653e-04	1.359510e-04
1.00	11.64	1.475242e-04	1.345276e-04
1.00	11.68	1.457580e-04	1.332427e-04
1.00	11.72	1.441446e-04	1.320789e-04
1.00	11.76	1.426662e-04	1.310226e-04
1.00	11.80	1.413096e-04	1.300641e-04
1.00	11.84	1.400642e-04	1.291956e-04
1.00	11.88	1.389216e-04	1.284100e-04
1.00	11.92	1.378232e-04	1.276468e-04
1.00	11.96	1.368070e-04	1.269568e-04
1.00	12.00	1.358740e-04	1.263363e-04
1.00	12.04	1.350194e-04	1.257815e-04
1.00	12.08	1.342388e-04	1.252892e-04
1.00	12.12	1.335281e-04	1.248560e-04
1.00	12.16	1.328835e-04	1.244790e-04
1.00	12.20	1.323016e-04	1.241553e-04
1.00	12.24	1.317809e-04	1.238840e-04
1.00	12.28	1.313174e-04	1.236615e-04
1.00	12.32	1.309071e-04	1.234844e-04
1.00	12.36	1.305466e-04	1.233496e-04
1.00	12.40	1.302330e-04	1.232544e-04
1.00	12.44	1.299635e-04	1.231966e-04
1.00	12.48	1.297360e-04	1.231742e-04
1.00	12.52	1.295485e-04	1.231854e-04
1.00	12.56	1.293992e-04	1.232287e-04
1.00	12.60	1.292865e-04	1.233027e-04
1.00	12.64	1.292090e-04	1.234063e-04
1.00	12.68	1.291654e-04	1.235382e-04
1.00	12.72	1.291545e-04	1.236975e-04
1.00	12.76	1.291753e-04	1.238834e-04
1.00	12.80	1.292267e-04	1.240949e-04
1.00	12.84	1.293079e-04	1.243312e-04
1.00	12.88	1.294178e-04	1.245917e-04
1.00	12.92	1.295558e-04	1.248757e-04
1.00	12.96	1.297211e-04	1.251825e-04
1.00	13.00	1.299129e-04	1.255115e-04
1.00	13.04	1.301305e-04	1.258621e-04
1.00	13.08	1.303733e-04	1.262339e-04
1.00	13.12	1.306405e-04	1.266263e-04
1.00	13.16	1.309317e-04	1.270387e-04
1.00	13.20	1.312462e-04	1.274707e-04
1.00	13.24	1.315834e-04	1.279219e-04
1.00	13.28	1.319428e-04	1.283918e-04
1.00	13.32	1.323238e-04	1.288799e-04
1.00	13.36	1.327260e-04	1.293859e-04
1.00	13.40	1.331488e-04	1.299093e-04
1.00	13.44	1.335919e-04	1.304500e-04
1.00	13.48	1.340550e-04	1.310076e-04
1.00	13.52	1.345374e-04	1.315818e-04
1.00	13.56	1.350382e-04	1.321712e-04
1.00	13.60	1.355546e-04	1.327733e-04
1.00	13.64	1.360858e-04	1.333875e-04
1.00	13.68	1.366311e-04	1.340134e-04
1.00	13.72	1.371884e-04	1.346483e-04
1.00	13.76	1.377546e-04	1.352896e-04
1.00	13.80	1.383286e-04	1.359364e-04
1.00	13.84	1.389093e-04	1.365875e-04
1.00	13.88	1.394939e-04	1.372400e-04
1.00	13.92	1.400800e-04	1.378918e-04
1.00	13.96	1.406659e-04	1.385412e-04
1.00	14.00	1.412498e-04	1.391866e-04
1.00	14.04	1.418303e-04	1.398265e-04
1.00	14.08	1.424055e-04	1.404592e-04
1.00	14.12	1.429733e-04	1.410825e-04
1.00	14.16	1.435320e-04	1.416951e-04
1.00	14.20	1.440811e-04	1.422962e-04
1.00	14.24	1.446184e-04	1.428837e-04
1.00	14.28	1.451416e-04	1.434555e-04
1.00	14.32	1.456406e-04	1.439993e-04
1.00	14.36	1.461006e-04	1.445022e-04
1.00	14.40	1.465152e-04	1.449578e-04
1.00	14.44	1.468761e-04	1.453562e-04
1.00	14.48	1.471326e-04	1.456422e-04
1.00	14.52	1.472373e-04	1.457725e-04
1.00	14.56	1.471547e-04	1.457108e-04
1.00	14.60	1.468374e-04	1.454066e-04
1.00	14.64	1.461916e-04	1.447639e-04
1.00	14.68	1.451236e-04	1.436891e-04
1.00	14.72	1.435240e-04	1.420711e-04
1.00	14.76	1.412826e-04	1.398061e-04
1.00	14.80	1.383322e-04	1.368222e-04
1.00	14.84	1.345264e-04	1.329678e-04
1.00	14.88	1.296821e-04	1.280573e-04
1.00	14.92	1.237659e-04	1.221007e-04
1.00	14.96	1.168459e-04	1.151300e-04
1.00	15.00	1.087801e-04	1.070011e-04
1.00	15.04	9.942462e-05	9.759859e-05
1.00	15.08	8.937246e-05	8.758488e-05
1.00	15.12	7.896496e-05	7.721420e-05
1.00	15.16	6.819160e-05	6.647603e-05
1.00	15.20	5.715353e-05	5.553422e-05
1.00	15.24	4.670953e-05	4.524004e-05
1.00	15.28	3.699155e-05	3.565953e-05
1.00	15.32	2.794521e-05	2.673927e-05
1.00	15.36	1.964902e-05	1.860087e-05
1.00	15.40	1.239783e-05	1.149983e-05
1.00	15.44	6.076814e-06	5.308052e-06
1.00	15.48	5.615564e-07	0.000000e+00
1.00	15.52	0.000000e+00	0.000000e+00
1.00	15.56	0.000000e+00	0.000000e+00
1.00	15.60	0.000000e+00	0.000000e+00
1.00	15.64	0.000000e+00	0.000000e+00
1.00	15.68	0.000000e+00	0.000000e+00
1.00	15.72	0.000000e+00	0.000000e+00
1.00	15.76	0.000000e+00	0.000000e+00
1.00	15.80	0.000000e+00	0.000000e+00
1.00	15.84	0.000000e+00	0.000000e+00
1.00	15.88	0.000000e+00	0.000000e+00
1.00	15.92	0.000000e+00	0.000000e+00
1.00	15.96	0.000000e+00	0.000000e+00
1.00	16.00	0.000000e+00	0.000000e+00
1.20	6.00	0.000000e+00	0.000000e+00
1.20	6.04	0.000000e+00	0.000000e+00
1.20	6.08	0.000000e+00	0.000000e+00
1.20	6.12	0.000000e+00	0.000000e+00
1.20	6.16	0.000000e+00	0.000000e+00
1.20	6.20	0.000000e+00	0.000000e+00
1.20	6.24	0.000000e+00	0.000000e+00
1.20	6.28	0.000000e+00	0.000000e+00
1.20	6.32	0.000000e+00	0.000000e+00
1.20	6.36	0.000000e+00	0.000000e+00
1.20	6.40	0.000000e+00	0.000000e+00
1.20	6.44	0.000000e+00	0.000000e+00
1.20	6.48	0.000000e+00	0.000000e+00
1.20	6.52	0.000000e+00	0.000000e+00
1.20	6.56	0.000000e+00	0.000000e+00
1.20	6.60	0.000000e+00	0.000000e+00
1.20	6.64	0.000000e+00	0.000000e+00
1.20	6.68	0.000000e+00	0.000000e+00
1.20	6.72	0.000000e+00	0.000000e+00
1.20	6.76	0.000000e+00	0.000000e+00
1.20	6.80	2.807360e-10	3.055383e-10
1.20	6.84	2.884254e-09	3.022167e-09
1.20	6.88	1.017460e-08	1.055367e-08
1.20	6.92	2.394418e-08	2.474958e-08
1.20	6.96	4.578123e-08	4.729413e-08
1.20	7.00	7.772928e-08	8.039317e-08
1.20	7.04	1.229753e-07	1.274954e-07
1.20	7.08	1.857383e-07	1.931914e-07
1.20	7.12	2.690308e-07	2.807795e-07
1.20	7.16	3.684094e-07	3.854022e-07
1.20	7.20	4.740916e-07	4.964859e-07
1.20	7.24	5.792267e-07	6.066056e-07
1.20	7.28	6.811554e-07	7.127991e-07
1.20	7.32	7.794447e-07	8.144492e-07
1.20	7.36	8.758139e-07	9.128809e-07
1.20	7.40	9.724246e-07	1.009891e-06
1.20	7.44	1.070880e-06	1.107023e-06
1.20	7.48	1.173314e-06	1.206322e-06
1.20	7.52	1.278785e-06	1.306939e-06
1.20	7.56	1.384249e-06	1.406033e-06
1.20	7.60	1.489601e-06	1.503018e-06
1.20	7.64	1.595327e-06	1.598181e-06
1.20	7.68	1.700143e-06	1.691683e-06
1.20	7.72	1.803259e-06	1.783736e-06
1.20	7.76	1.904814e-06	1.874761e-06
1.20	7.80	2.005195e-06	1.965176e-06
1.20	7.84	2.104587e-06	2.055119e-06
1.20	7.88	2.203047e-06	2.144589e-06
1.20	7.92	2.300734e-06	2.233683e-06
1.20	7.96	2.397902e-06	2.322599e-06
1.20	8.00	2.494828e-06	2.411560e-06
1.20	8.04	2.591768e-06	2.500778e-06
1.20	8.08	2.688945e-06	2.590435e-06
1.20	8.12	2.786544e-06	2.680685e-06
1.20	8.16	2.884719e-06	2.771652e-06
1.20	8.20	2.983601e-06	2.863446e-06
1.20	8.24	3.083309e-06	2.956163e-06
1.20	8.28	3.183947e-06	3.049893e-06
1.20	8.32	3.285618e-06	3.144723e-06
1.20	8.36	3.388425e-06	3.240746e-06
1.20	8.40	3.492476e-06	3.338060e-06
1.20	8.44	3.597895e-06	3.436782e-06
1.20	8.48	3.704848e-06	3.537076e-06
1.20	8.52	3.813621e-06	3.639223e-06
1.20	8.56	3.924597e-06	3.743612e-06
1.20	8.60	4.038252e-06	3.850722e-06
1.20	8.64	4.155210e-06	3.961191e-06
1.20	8.68	4.276399e-06	4.075970e-06
1.20	8.72	4.403089e-06	4.196371e-06
1.20	8.76	4.536921e-06	4.324098e-06
1.20	8.80	4.679851e-06	4.461198e-06
1.20	8.84	4.833868e-06	4.609742e-06
1.20	8.88	5.000931e-06	4.771763e-06
1.20	8.92	5.183167e-06	4.949464e-06
1.20	8.96	5.382798e-06	5.145144e-06
1.20	9.00	5.601845e-06	5.360870e-06
1.20	9.04	5.842192e-06	5.598524e-06
1.20	9.08	6.105781e-06	5.860019e-06
1.20	9.12	6.394532e-06	6.147227e-06
1.20	9.16	6.710226e-06	6.461829e-06
1.20	9.20	7.054432e-06	6.805249e-06
1.20	9.24	7.428962e-06	7.179116e-06
1.20	9.28	7.836618e-06	7.586004e-06
1.20	9.32	8.281252e-06	8.029547e-06
1.20	9.36	8.767672e-06	8.514421e-06
1.20	9.40	9.303486e-06	9.048173e-06
1.20	9.44	9.901335e-06	9.643496e-06
1.20	9.48	1.057993e-05	1.031942e-05
1.20	9.52	1.136513e-05	1.110258e-05
1.20	9.56	1.229180e-05	1.202896e-05
1.20	9.60	1.340512e-05	1.314525e-05
1.20	9.64	1.476423e-05	1.451268e-05
1.20	9.68	1.644551e-05	1.621063e-05
1.20	9.72	1.853878e-05	1.833265e-05
1.20	9.76	2.114468e-05	2.098339e-05
1.20	9.80	2.437914e-05	2.428305e-05
1.20	9.84	2.837152e-05	2.836571e-05
1.20	9.88	3.325262e-05	3.336702e-05
1.20	9.92	3.914956e-05	3.941806e-05
1.20	9.96	4.617974e-05	4.663847e-05
1.20	10.00	5.442460e-05	5.510933e-05
1.20	10.04	6.391814e-05	6.486125e-05
1.20	10.08	7.464477e-05	7.587175e-05
1.20	10.12	8.651717e-05	8.804085e-05
1.20	10.16	9.935732e-05	1.011704e-04
1.20	10.20	1.129208e-04	1.149900e-04
1.20	10.24	1.268897e-04	1.291503e-04
1.20	10.28	1.408520e-04	1.431996e-04
1.20	10.32	1.543723e-04	1.566585e-04
1.20	10.36	1.670928e-04	1.691305e-04
1.20	10.40	1.786970e-04	1.802674e-04
1.20	10.44	1.887920e-04	1.896458e-04
1.20	10.48	1.970931e-04	1.969648e-04
1.20	10.52	2.035069e-04	2.021360e-04
1.20	10.56	2.080422e-04	2.051864e-04
1.20	10.60	2.107151e-04	2.061573e-04
1.20	10.64	2.115020e-04	2.050630e-04
1.20	10.68	2.103654e-04	2.019105e-04
1.20	10.72	2.074134e-04	1.968600e-04
1.20	10.76	2.032118e-04	1.905833e-04
1.20	10.80	1.985139e-04	1.839653e-04
1.20	10.84	1.937725e-04	1.775461e-04
1.20	10.88	1.891540e-04	1.715319e-04
1.20	10.92	1.846552e-04	1.659476e-04
1.20	10.96	1.801253e-04	1.606777e-04
1.20	11.00	1.754539e-04	1.556134e-04
1.20	11.04	1.706206e-04	1.506982e-04
1.20	11.08	1.655764e-04	1.458521e-04
1.20	11.12	1.604775e-04	1.411872e-04
1.20	11.16	1.555902e-04	1.369141e-04
1.20	11.20	1.509554e-04	1.330629e-04
1.20	11.24	1.465689e-04	1.296002e-04
1.20	11.28	1.425309e-04	1.264992e-04
1.20	11.32	1.388867e-04	1.237294e-04
1.20	11.36	1.356110e-04	1.212484e-04
1.20	11.40	1.326620e-04	1.190167e-04
1.20	11.44	1.300119e-04	1.170145e-04
1.20	11.48	1.276406e-04	1.152301e-04
1.20	11.52	1.255205e-04	1.136441e-04
1.20	11.56	1.236191e-04	1.122314e-04
1.20	11.60	1.219055e-04	1.109674e-04
1.20	11.64	1.203528e-04	1.098308e-04
1.20	11.68	1.189392e-04	1.088044e-04
1.20	11.72	1.176473e-04	1.078746e-04
1.20	11.76	1.164634e-04	1.070311e-04
1.20	11.80	1.153771e-04	1.062660e-04
1.20	11.84	1.143802e-04	1.055736e-04
1.20	11.88	1.134661e-04	1.049478e-04
1.20	11.92	1.125805e-04	1.043323e-04
1.20	11.96	1.117602e-04	1.037761e-04
1.20	12.00	1.110072e-04	1.032760e-04
1.20	12.04	1.103174e-04	1.028291e-04
1.20	12.08	1.096875e-04	1.024327e-04
1.20	12.12	1.091141e-04	1.020842e-04
1.20	12.16	1.085941e-04	1.017811e-04
1.20	12.20	1.081248e-04	1.015211e-04
1.20	12.24	1.077047e-04	1.013032e-04
1.20	12.28	1.073308e-04	1.011248e-04
1.20	12.32	1.069998e-04	1.009829e-04
1.20	12.36	1.067090e-04	1.008752e-04
1.20	12.40	1.064561e-04	1.007995e-04
1.20	12.44	1.062390e-04	1.007542e-04
1.20	12.48	1.060560e-04	1.007376e-04
1.20	12.52	1.059055e-04	1.007483e-04
1.20	12.56	1.057860e-04	1.007852e-04
1.20	12.60	1.056964e-04	1.008470e-04
1.20	12.64	1.056354e-04	1.009330e-04
1.20	12.68	1.056022e-04	1.010422e-04
1.20	12.72	1.055956e-04	1.011738e-04
1.20	12.76	1.056150e-04	1.013271e-04
1.20	12.80	1.056594e-04	1.015015e-04
1.20	12.84	1.057282e-04	1.016963e-04
1.20	12.88	1.058206e-04	1.019109e-04
1.20	12.92	1.059361e-04	1.021448e-04
1.20	12.96	1.060740e-04	1.023976e-04
1.20	13.00	1.062337e-04	1.026687e-04
1.20	13.04	1.064147e-04	1.029577e-04
1.20	13.08	1.066164e-04	1.032641e-04
1.20	13.12	1.068384e-04	1.035877e-04
1.20	13.16	1.070802e-04	1.039279e-04
1.20	13.20	1.073413e-04	1.042844e-04
1.20	13.24	1.076212e-04	1.046569e-04
1.20	13.28	1.079195e-04	1.050448e-04
1.20	13.32	1.082357e-04	1.054480e-04
1.20	13.36	1.085694e-04	1.058660e-04
1.20	13.40	1.089202e-04	1.062984e-04
1.20	13.44	1.092876e-04	1.067450e-04
1.20	13.48	1.096713e-04	1.072054e-04
1.20	13.52	1.100708e-04	1.076793e-04
1.20	13.56	1.104853e-04	1.081657e-04
1.20	13.60	1.109123e-04	1.086622e-04
1.20	13.64	1.113511e-04	1.091685e-04
1.20	13.68	1.118014e-04	1.096841e-04
1.20	13.72	1.122610e-04	1.102067e-04
1.20	13.76	1.127276e-04	1.107341e-04
1.20	13.80	1.132000e-04	1.112655e-04
1.20	13.84	1.136772e-04	1.117999e-04
1.20	13.88	1.141572e-04	1.123349e-04
1.20	13.92	1.146379e-04	1.128689e-04
1.20	13.96	1.151179e-04	1.134005e-04
1.20	14.00	1.155958e-04	1.139283e-04
1.20	14.04	1.160706e-04	1.144512e-04
1.20	14.08	1.165406e-04	1.149680e-04
1.20	14.12	1.170043e-04	1.154767e-04
1.20	14.16	1.174602e-04	1.159763e-04
1.20	14.20	1.179078e-04	1.164660e-04
1.20	14.24	1.183453e-04	1.169443e-04
1.20	14.28	1.187709e-04	1.174092e-04
1.20	14.32	1.191751e-04	1.178496e-04
1.20	14.36	1.195444e-04	1.182534e-04
1.20	14.40	1.198729e-04	1.186148e-04
1.20	14.44	1.201532e-04	1.189251e-04
1.20	14.48	1.203415e-04	1.191365e-04
1.20	14.52	1.203964e-04	1.192111e-04
1.20	14.56	1.202861e-04	1.191165e-04
1.20	14.60	1.199684e-04	1.188078e-04
1.20	14.64	1.193643e-04	1.182041e-04
1.20	14.68	1.183924e-04	1.172244e-04
1.20	14.72	1.169574e-04	1.157712e-04
1.20	14.76	1.149651e-04	1.137572e-04
1.20	14.80	1.123671e-04	1.111296e-04
1.20	14.84	1.090409e-04	1.077613e-04
1.20	14.88	1.048334e-04	1.034970e-04
1.20	14.92	9.972935e-05	9.836111e-05
1.20	14.96	9.380697e-05	9.239891e-05
1.20	15.00	8.695619e-05	8.549888e-05
1.20	15.04	7.906796e-05	7.757677e-05
1.20	15.08	7.067089e-05	6.922050e-05
1.20	15.12	6.206709e-05	6.065614e-05
1.20	15.16	5.325224e-05	5.187940e-05
1.20	15.20	4.431303e-05	4.302784e-05
1.20	15.24	3.594585e-05	3.479029e-05
1.20	15.28	2.824532e-05	2.720755e-05
1.20	15.32	2.115501e-05	2.022425e-05
1.20	15.36	1.473140e-05	1.393306e-05
1.20	15.40	9.208273e-06	8.534094e-06
1.20	15.44	4.473278e-06	3.904291e-06
1.20	15.48	4.098920e-07	0.000000e+00
1.20	15.52	0.000000e+00	0.000000e+00
1.20	15.56	0.000000e+00	0.000000e+00
1.20	15.60	0.000000e+00	0.000000e+00
1.20	15.64	0.000000e+00	0.000000e+00
1.20	15.68	0.000000e+00	0.000000e+00
1.20	15.72	0.000000e+00	0.000000e+00
1.20	15.76	0.000000e+00	0.000000e+00
1.20	15.80	0.000000e+00	0.000000e+00
1.20	15.84	0.000000e+00	0.000000e+00
1.20	15.88	0.000000e+00	0.000000e+00
1.20	15.92	0.000000e+00	0.000000e+00
1.20	15.96	0.000000e+00	0.000000e+00
1.20	16.00	0.000000e+00	0.000000e+00
1.40	6.00	0.000000e+00	0.000000e+00
1.40	6.04	0.000000e+00	0.000000e+00
1.40	6.08	0.000000e+00	0.000000e+00
1.40	6.12	0.000000e+00	0.000000e+00
1.40	6.16	0.000000e+00	0.000000e+00
1.40	6.20	0.000000e+00	0.000000e+00
1.40	6.24	0.000000e+00	0.000000e+00
1.40	6.28	0.000000e+00	0.000000e+00
1.40	6.32	0.000000e+00	0.000000e+00
1.40	6.36	0.000000e+00	0.000000e+00
1.40	6.40	0.000000e+00	0.000000e+00
1.40	6.44	0.000000e+00	0.000000e+00
1.40	6.48	0.000000e+00	0.000000e+00
1.40	6.52	0.000000e+00	0.000000e+00
1.40	6.56	0.000000e+00	0.000000e+00
1.40	6.60	0.000000e+00	0.000000e+00
1.40	6.64	0.000000e+00	0.000000e+00
1.40	6.68	0.000000e+00	0.000000e+00
1.40	6.72	0.000000e+00	0.000000e+00
1.40	6.76	0.000000e+00	0.000000e+00
1.40	6.80	2.639444e-10	2.872827e-10
1.40	6.84	2.708830e-09	2.838542e-09
1.40	6.88	9.545009e-09	9.901286e-09
1.40	6.92	2.243644e-08	2.319274e-08
1.40	6.96	4.284801e-08	4.426733e-08
1.40	7.00	7.266570e-08	7.516250e-08
1.40	7.04	1.148406e-07	1.190737e-07
1.40	7.08	1.732796e-07	1.802539e-07
1.40	7.12	2.507369e-07	2.617219e-07
1.40	7.16	3.429508e-07	3.588203e-07
1.40	7.20	4.406655e-07	4.615458e-07
1.40	7.24	5.374187e-07	5.628954e-07
1.40	7.28	6.307108e-07	6.600862e-07
1.40	7.32	7.201429e-07	7.525490e-07
1.40	7.36	8.073392e-07	8.415410e-07
1.40	7.40	8.943315e-07	9.287568e-07
1.40	7.44	9.826190e-07	1.015647e-06
1.40	7.48	1.074192e-06	1.104124e-06
1.40	7.52	1.168144e-06	1.193376e-06
1.40	7.56	1.261596e-06	1.280723e-06
1.40	7.60	1.354448e-06	1.365618e-06
1.40	7.64	1.447146e-06	1.448330e-06
1.40	7.68	1.538479e-06	1.529013e-06
1.40	7.72	1.627701e-06	1.607867e-06
1.40	7.76	1.714944e-06	1.685286e-06
1.40	7.80	1.800570e-06	1.761662e-06
1.40	7.84	1.884752e-06	1.837121e-06
1.40	7.88	1.967541e-06	1.911656e-06
1.40	7.92	2.049082e-06	1.985356e-06
1.40	7.96	2.129612e-06	2.058401e-06
1.40	8.00	2.209385e-06	2.130996e-06
1.40	8.04	2.288636e-06	2.203333e-06
1.40	8.08	2.367566e-06	2.275576e-06
1.40	8.12	2.446344e-06	2.347861e-06
1.40	8.16	2.525104e-06	2.420296e-06
1.40	8.20	2.603966e-06	2.492978e-06
1.40	8.24	2.683040e-06	2.566001e-06
1.40	8.28	2.762433e-06	2.639455e-06
1.40	8.32	2.842251e-06	2.713433e-06
1.40	8.36	2.922608e-06	2.788041e-06
1.40	8.40	3.003640e-06	2.863408e-06
1.40	8.44	3.085506e-06	2.939689e-06
1.40	8.48	3.168422e-06	3.017100e-06
1.40	8.52	3.252699e-06	3.095958e-06
1.40	8.56	3.338724e-06	3.176651e-06
1.40	8.60	3.426947e-06	3.259638e-06
1.40	8.64	3.517942e-06	3.345506e-06
1.40	8.68	3.612537e-06	3.435103e-06
1.40	8.72	3.711834e-06	3.529566e-06
1.40	8.76	3.817254e-06	3.630366e-06
1.40	8.80	3.930477e-06	3.739255e-06
1.40	8.84	4.053195e-06	3.857993e-06
1.40	8.88	4.187058e-06	3.988281e-06
1.40	8.92	4.333832e-06	4.131941e-06
1.40	8.96	4.495348e-06	4.290859e-06
1.40	9.00	4.673259e-06	4.466710e-06
1.40	9.04	4.869080e-06	4.660997e-06
1.40	9.08	5.084346e-06	4.875218e-06
1.40	9.12	5.320573e-06	5.110836e-06
1.40	9.16	5.579177e-06	5.369173e-06
1.40	9.20	5.861400e-06	5.651339e-06
1.40	9.24	6.168694e-06	5.958630e-06
1.40	9.28	6.503405e-06	6.293192e-06
1.40	9.32	6.868831e-06	6.658143e-06
1.40	9.36	7.269144e-06	7.057550e-06
1.40	9.40	7.710926e-06	7.497961e-06
1.40	9.44	8.205067e-06	7.990328e-06
1.40	9.48	8.767682e-06	8.551072e-06
1.40	9.52	9.421095e-06	9.203183e-06
1.40	9.56	1.019523e-05	9.977600e-06
1.40	9.60	1.112864e-05	1.091419e-05
1.40	9.64	1.227160e-05	1.206502e-05
1.40	9.68	1.368880e-05	1.349732e-05
1.40	9.72	1.545610e-05	1.529011e-05
1.40	9.76	1.765816e-05	1.753146e-05
1.40	9.80	2.039208e-05	2.032202e-05
1.40	9.84	2.376535e-05	2.377320e-05
1.40	9.88	2.788550e-05	2.799647e-05
1.40	9.92	3.285562e-05	3.309811e-05
1.40	9.96	3.876877e-05	3.917277e-05
1.40	10.00	4.568555e-05	4.628035e-05
1.40	10.04	5.362502e-05	5.443653e-05
1.40	10.08	6.256326e-05	6.361100e-05
1.40	10.12	7.241471e-05	7.370688e-05
1.40	10.16	8.301768e-05	8.454481e-05
1.40	10.20	9.415707e-05	9.588713e-05
1.40	10.24	1.055597e-04	1.074339e-04
1.40	10.28	1.168767e-04	1.188031e-04
1.40	10.32	1.277451e-04	1.295947e-04
1.40	10.36	1.378724e-04	1.394851e-04
1.40	10.40	1.470086e-04	1.481992e-04
1.40	10.44	1.548560e-04	1.554163e-04
1.40	10.48	1.612098e-04	1.609210e-04
1.40	10.52	1.660179e-04	1.646683e-04
1.40	10.56	1.693093e-04	1.667053e-04
1.40	10.60	1.711196e-04	1.670921e-04
1.40	10.64	1.714563e-04	1.658716e-04
1.40	10.68	1.703196e-04	1.630850e-04
1.40	10.72	1.678184e-04	1.588870e-04
1.40	10.76	1.643883e-04	1.537977e-04
1.40	10.80	1.605850e-04	1.484759e-04
1.40	10.84	1.567378e-04	1.433182e-04
1.40	10.88	1.529692e-04	1.384757e-04
1.40	10.92	1.492766e-04	1.339658e-04
1.40	10.96	1.455497e-04	1.297024e-04
1.40	11.00	1.417145e-04	1.256082e-04
1.40	11.04	1.377667e-04	1.216468e-04
1.40	11.08	1.336799e-04	1.177645e-04
1.40	11.12	1.295756e-04	1.140461e-04
1.40	11.16	1.256529e-04	1.106449e-04
1.40	11.20	1.219438e-04	1.075812e-04
1.40	11.24	1.184464e-04	1.048277e-04
1.40	11.28	1.152332e-04	1.023622e-04
1.40	11.32	1.123350e-04	1.001602e-04
1.40	11.36	1.097307e-04	9.818832e-05
1.40	11.40	1.073871e-04	9.641576e-05
1.40	11.44	1.052815e-04	9.482627e-05
1.40	11.48	1.033966e-04	9.340947e-05
1.40	11.52	1.017101e-04	9.214930e-05
1.40	11.56	1.001961e-04	9.102588e-05
1.40	11.60	9.883041e-05	9.001988e-05
1.40	11.64	9.759203e-05	8.911471e-05
1.40	11.68	9.646397e-05	8.829703e-05
1.40	11.72	9.543269e-05	8.755631e-05
1.40	11.76	9.448753e-05	8.688446e-05
1.40	11.80	9.362036e-05	8.627543e-05
1.40	11.84	9.282481e-05	8.572463e-05
1.40	11.88	9.209561e-05	8.522727e-05
1.40	11.92	9.138271e-05	8.473107e-05
1.40	11.96	9.072154e-05	8.428250e-05
1.40	12.00	9.011443e-05	8.387918e-05
1.40	12.04	8.955830e-05	8.351876e-05
1.40	12.08	8.905032e-05	8.319903e-05
1.40	12.12	8.858787e-05	8.291793e-05
1.40	12.16	8.816844e-05	8.267342e-05
1.40	12.20	8.778981e-05	8.246365e-05
1.40	12.24	8.745076e-05	8.228774e-05
1.40	12.28	8.714874e-05	8.214347e-05
1.40	12.32	8.688126e-05	8.202863e-05
1.40	12.36	8.664621e-05	8.194132e-05
1.40	12.40	8.644171e-05	8.187990e-05
1.40	12.44	8.626616e-05	8.184296e-05
1.40	12.48	8.611815e-05	8.182926e-05
1.40	12.52	8.599642e-05	8.183771e-05
1.40	12.56	8.589988e-05	8.186736e-05
1.40	12.60	8.582753e-05	8.191736e-05
1.40	12.64	8.577849e-05	8.198693e-05
1.40	12.68	8.575194e-05	8.207541e-05
1.40	12.72	8.574715e-05	8.218216e-05
1.40	12.76	8.576344e-05	8.230661e-05
1.40	12.80	8.580018e-05	8.244825e-05
1.40	12.84	8.585680e-05	8.260659e-05
1.40	12.88	8.593275e-05	8.278118e-05
1.40	12.92	8.602752e-05	8.297161e-05
1.40	12.96	8.614063e-05	8.317748e-05
1.40	13.00	8.627162e-05	8.339842e-05
1.40	13.04	8.642007e-05	8.363408e-05
1.40	13.08	8.658557e-05	8.388414e-05
1.40	13.12	8.676771e-05	8.414828e-05
1.40	13.16	8.696612e-05	8.442618e-05
1.40	13.20	8.718045e-05	8.471758e-05
1.40	13.24	8.741035e-05	8.502218e-05
1.40	13.28	8.765530e-05	8.533953e-05
1.40	13.32	8.791488e-05	8.566931e-05
1.40	13.36	8.818881e-05	8.601127e-05
1.40	13.40	8.847673e-05	8.636514e-05
1.40	13.44	8.877819e-05	8.673050e-05
1.40	13.48	8.909286e-05	8.710712e-05
1.40	13.52	8.942044e-05	8.749475e-05
1.40	13.56	8.976012e-05	8.789244e-05
1.40	13.60	9.010983e-05	8.829829e-05
1.40	13.64	9.046902e-05	8.871189e-05
1.40	13.68	9.083726e-05	8.913283e-05
1.40	13.72	9.121292e-05	8.955928e-05
1.40	13.76	9.159385e-05	8.998938e-05
1.40	13.80	9.197924e-05	9.042238e-05
1.40	13.84	9.236823e-05	9.085741e-05
1.40	13.88	9.275907e-05	9.129271e-05
1.40	13.92	9.315026e-05	9.172690e-05
1.40	13.96	9.354058e-05	9.215880e-05
1.40	14.00	9.392881e-05	9.258728e-05
1.40	14.04	9.431426e-05	9.301168e-05
1.40	14.08	9.469575e-05	9.343080e-05
1.40	14.12	9.507183e-05	9.384325e-05
1.40	14.16	9.544135e-05	9.424801e-05
1.40	14.20	9.580386e-05	9.464460e-05
1.40	14.24	9.615796e-05	9.503160e-05
1.40	14.28	9.650206e-05	9.540744e-05
1.40	14.32	9.682797e-05	9.576240e-05
1.40	14.36	9.712371e-05	9.608582e-05
1.40	14.40	9.738411e-05	9.637257e-05
1.40	14.44	9.760273e-05	9.661506e-05
1.40	14.48	9.774262e-05	9.677315e-05
1.40	14.52	9.776865e-05	9.681440e-05
1.40	14.56	9.765314e-05	9.671067e-05
